SK_ID_CURR,prediction
161339,0
241180,0
247737,0
287820,0
275540,0
257405,0
301705,0
450888,0
175147,0
278897,0
132507,0
106108,0
138392,0
130737,0
170287,0
172381,0
181634,0
178183,0
319086,0
177397,0
393795,0
352544,0
381534,0
101754,0
247753,0
129716,0
104205,0
337382,0
151819,0
188314,0
110533,0
228290,0
173287,0
101783,0
263229,0
331792,0
369705,0
127515,0
161462,0
422006,0
299626,0
102547,0
433243,0
435413,0
452885,0
106480,0
400945,0
173219,0
258398,0
353063,0
178153,0
166655,0
385584,0
303649,0
365619,0
156316,0
163516,0
180020,0
343813,0
194861,0
120833,0
240608,0
222879,0
279083,0
207710,0
452182,0
356451,0
428163,0
216812,0
439775,0
232938,0
426527,0
140353,0
144775,0
336932,0
375586,0
434137,0
283378,0
169277,0
419581,0
287409,0
276353,0
262458,0
248160,0
277083,0
371340,0
443514,0
327052,0
103246,0
372976,0
224110,0
170763,0
157874,0
351344,0
272740,0
115678,0
320904,0
428479,0
375827,0
266343,0
445096,0
425713,0
104746,0
410958,0
192729,0
256129,0
235421,0
122771,0
171774,0
268361,0
207262,0
102852,0
429535,0
430112,0
223746,0
435023,0
330081,0
443417,0
178527,0
369204,0
243510,0
231237,0
356794,0
307405,0
343191,0
280892,0
389103,0
414894,0
245018,0
240183,0
269527,0
413214,0
127395,0
175298,0
117631,0
356200,0
178339,0
349277,0
298825,0
449726,0
405285,0
310686,0
152377,0
255443,0
144776,0
326409,0
233990,0
356160,0
267675,0
422177,0
202821,0
453180,0
238874,0
323896,0
244411,0
412693,0
170607,0
235749,0
368270,0
309872,0
131454,0
333867,0
192218,0
180662,0
128138,0
333052,0
151818,0
230381,0
408765,0
358720,0
228254,0
203944,0
274437,0
190717,0
238973,0
367561,0
329538,0
171045,0
269691,0
102096,0
298052,0
229500,0
101235,0
192985,0
339092,0
124912,0
340312,0
284478,0
254305,0
325760,0
281920,0
322095,0
249462,0
159100,0
186586,0
102907,0
450279,0
302681,0
188840,0
184661,0
432836,0
125665,0
157234,0
267552,0
360669,0
443367,0
433616,0
239620,0
376604,0
107928,0
237100,0
264335,0
282749,0
337540,0
156324,0
179808,0
363460,0
123079,0
108456,0
329091,0
207951,0
226794,0
272783,0
380230,0
298910,0
305379,0
187219,0
436389,0
158866,0
274582,0
226246,0
385024,0
395357,0
286360,0
239392,0
130176,0
203852,0
426675,0
176800,0
451964,0
344546,0
377506,0
212240,0
171821,0
165132,0
251863,0
385717,0
352818,0
367490,0
444812,0
186875,0
219205,0
217212,0
411547,0
345182,0
420038,0
275224,0
225717,0
260298,0
128804,0
374621,0
206833,0
328680,0
124373,0
376700,0
300485,0
341547,0
187753,0
335901,0
343058,0
343675,0
321141,0
148246,0
393828,0
359180,0
184002,0
225616,0
134944,0
180946,0
103130,0
223784,0
371498,0
405296,0
147122,0
239584,0
448549,0
156859,0
200385,0
380253,0
139260,0
285393,0
156841,0
258888,0
399861,0
414404,0
139325,0
356850,0
303444,0
292292,0
361904,0
103794,0
420163,0
260857,0
165504,0
404193,0
302707,0
120710,0
306318,0
139263,0
435530,0
222286,0
192191,0
246695,0
260383,0
137121,0
132442,0
357979,0
218632,0
394416,0
182436,0
202925,0
335695,0
156275,0
441456,0
311861,0
263821,0
393806,0
169522,0
267462,0
408438,0
307526,0
156437,0
252511,0
333128,0
370121,0
218062,0
355553,0
233874,0
424429,0
388234,0
100287,0
134646,0
401195,0
400163,0
283569,0
109915,0
188300,0
183660,0
279662,0
356237,0
290972,0
152899,0
108685,0
269165,0
192708,0
326056,0
133546,0
174930,0
385813,0
117408,0
176629,0
401568,0
140602,0
210131,0
125920,0
418924,0
111081,0
417147,0
272743,0
344607,0
409417,0
311154,0
316864,0
417828,0
309109,0
206845,0
314759,0
453434,0
176000,0
446263,0
131804,0
443640,0
118902,0
455038,0
302280,0
266529,0
397590,0
288932,0
185438,0
281946,0
374985,0
303133,0
302777,0
258448,0
123974,0
452923,0
455760,0
289529,0
263928,0
168702,0
371156,0
287927,0
231550,0
374252,0
216847,0
152512,0
398769,0
126010,0
318389,0
335375,0
149428,0
433939,0
326885,0
202332,0
230978,0
305793,0
454775,0
166250,0
122333,0
117468,0
378583,0
337578,0
134119,0
127410,0
162412,0
284788,0
111243,0
389789,0
144618,0
249743,0
373977,0
321909,0
210096,0
373350,0
402402,0
414745,0
172508,0
426682,0
260191,0
178329,0
369370,0
196452,0
409664,0
439344,0
317948,0
222240,0
182082,0
281378,0
246573,0
103871,0
200291,0
273880,0
278841,0
377080,0
167722,0
359307,0
423453,0
276723,0
161131,0
317974,0
127605,0
130601,0
244315,0
443409,0
267964,0
161987,0
167583,0
345624,0
107642,0
227718,0
397958,0
383269,0
165224,0
258014,0
156466,0
213439,0
413187,0
304640,0
176387,0
455113,0
258106,1
123213,0
452005,0
128019,0
302391,0
201024,0
311290,0
431616,0
152975,0
352819,0
221328,0
201522,0
168279,0
306977,0
154123,0
276517,0
307387,0
184567,0
318323,0
117085,0
260606,0
450912,0
270590,0
335900,0
325025,0
140469,0
152872,0
369006,0
126800,0
144834,0
416891,0
152222,0
123657,0
311315,0
453598,0
198886,0
337017,0
118009,0
415478,0
210858,0
326711,0
122231,0
339860,0
246107,0
243164,0
265839,0
371725,0
178235,0
429848,0
174645,0
280133,0
112549,0
311363,0
148000,0
400805,0
400049,0
266817,0
155663,0
333828,0
395321,0
215073,0
300845,0
357669,0
131457,0
270950,0
393539,0
228908,0
442619,0
271713,0
222289,0
103166,0
409071,0
173445,0
245593,0
264648,0
318877,0
386936,0
140141,0
201904,0
155146,0
428759,0
208216,0
224146,0
404902,0
314230,0
244557,0
138805,0
141164,0
297996,0
195833,0
126059,0
107202,0
221729,0
141741,0
260925,0
274138,0
288629,0
256949,0
293975,0
281141,0
274301,0
149260,0
143693,0
100842,0
192792,0
406836,0
209081,0
104797,0
371803,0
378890,0
437693,0
131259,0
397321,0
327881,0
321479,0
217274,0
208607,0
371009,0
176089,0
421808,0
272529,0
284287,0
157359,0
373279,0
309148,0
221601,0
238168,0
178001,0
365389,0
380434,0
420651,0
320559,0
135285,0
347082,0
337748,0
422800,0
405332,0
237796,0
307080,0
332553,0
404294,0
288060,0
249766,0
430979,0
198983,0
224301,0
309640,0
433013,0
291744,0
437814,0
343631,0
424123,0
244585,0
178603,0
175326,0
228129,0
103699,0
158749,0
372397,0
242551,0
250742,0
373828,0
455807,0
426462,0
352821,0
118263,0
158954,0
318666,0
248453,0
259905,0
242530,0
209321,0
443556,0
451396,0
333523,0
337680,0
316341,0
128308,0
390246,0
169812,0
353781,0
189500,0
432722,0
247931,0
188412,0
248332,0
164107,0
351060,0
114196,0
441185,0
221593,0
319040,0
217049,0
266007,0
134365,0
260206,0
180643,0
397273,0
159321,0
317336,0
421534,0
195101,0
125343,0
422844,0
380396,0
381329,0
417951,0
222151,0
340483,0
226288,0
307609,0
417763,0
217420,0
129223,0
297428,0
232710,0
183121,0
357785,0
347493,0
330873,0
186852,0
427237,0
362525,0
103741,0
235281,0
125702,0
331957,0
122438,0
426700,0
251943,0
219485,0
371852,0
371114,0
114433,0
225472,0
412515,0
252605,0
141514,0
313178,0
349216,0
432984,0
349406,0
365288,0
238631,0
200858,0
305425,0
209829,0
151893,0
241788,0
417848,0
332656,0
160063,0
101653,0
232768,0
412132,0
113488,0
409073,0
341052,0
196062,0
426137,0
170668,0
220279,0
360944,0
366945,0
156450,0
351246,0
455882,0
420252,0
115627,0
404544,0
283064,0
217059,0
352855,0
444794,0
391950,0
221021,0
193880,0
310734,0
280521,0
422442,0
240849,0
434837,0
140070,0
247526,0
133284,0
271510,0
112250,0
205517,0
386235,0
198177,0
267225,0
281392,0
428393,0
215641,0
425796,0
430167,0
276713,0
124428,0
420433,0
224542,0
319704,0
140170,0
196232,0
186414,0
326509,0
325984,0
251068,0
289514,0
177446,0
277169,0
184029,0
405226,0
375378,0
337348,0
306724,0
152362,0
139121,0
381948,0
147946,0
338382,0
260929,0
267678,0
232033,0
250734,0
269483,0
413585,0
218408,0
372215,0
107824,0
264128,0
281536,0
424904,0
428922,0
324231,0
450591,0
277213,0
176908,0
259497,0
242172,0
210723,0
355688,0
115609,0
128781,0
447679,0
428355,0
124374,0
304066,0
326278,0
142694,0
389899,0
227191,0
371018,0
184454,0
124649,0
114658,0
265859,0
220262,0
336200,0
182466,0
376436,0
159990,0
295307,0
153012,0
416906,0
357166,0
341675,0
235319,0
265163,0
208201,0
419727,0
365511,0
284111,0
177420,0
109207,0
263452,0
111186,0
274527,0
207666,0
313627,0
231691,0
332196,0
341144,0
182132,0
367432,0
398386,0
308826,0
352291,0
228276,0
392777,0
375417,0
309500,0
449505,0
320005,0
401412,0
155535,0
150334,0
199385,0
203136,0
186053,0
384992,0
227247,0
318819,0
279115,0
245025,0
234873,0
436942,0
245340,0
155914,0
253528,0
121055,0
428084,0
431350,0
406997,0
299860,0
134818,0
213223,0
309026,0
421049,0
387389,0
266324,0
235608,0
309646,0
169505,0
110813,0
406393,0
279141,0
380072,0
208554,0
209600,0
184272,0
262484,0
390470,0
244183,0
300237,0
253110,0
296026,0
358799,0
146054,0
226358,0
244625,0
312166,0
447283,0
241354,0
414993,0
123600,0
381100,0
218505,0
417161,0
126955,0
132920,0
149305,0
108409,0
231259,0
265867,0
249272,0
107949,0
340419,0
399132,0
264945,0
403261,0
450764,0
269811,0
252170,0
198408,0
270617,0
439534,0
299978,0
233912,0
268996,0
353202,0
349005,0
381358,0
446134,0
401101,0
133346,0
323769,0
259011,0
405014,0
341982,0
321949,0
397158,0
345927,0
310420,0
284970,0
443948,0
141231,0
204714,0
127262,0
255389,0
317674,0
258396,0
355124,0
193723,0
374690,0
429583,0
237133,0
181187,0
332525,0
331822,0
240818,0
133835,0
139610,0
210412,0
235881,0
386604,0
440420,0
291655,0
335748,0
128081,0
335243,0
283096,0
258553,0
170635,0
146645,0
116599,0
128672,0
333862,0
358421,0
360330,0
102139,0
391016,0
264121,0
442827,0
183569,0
417845,0
401143,0
176205,0
158826,0
103964,0
210528,0
439723,0
362855,0
195639,0
157518,0
145207,0
287552,0
160439,0
372823,0
333121,0
426032,0
449669,0
216578,0
354435,0
352441,0
139152,0
342890,0
179725,0
120698,0
278183,0
329038,0
309805,0
100608,0
101416,0
356375,0
349533,0
364202,0
131961,0
251898,0
246732,0
317280,0
309190,0
175006,0
296217,0
246188,0
371602,0
239882,0
171794,0
179639,0
160905,0
273449,0
406122,0
186280,0
270934,0
301233,0
363649,0
201561,0
101061,0
329872,0
150607,0
119343,0
370118,0
412035,0
454847,0
319767,0
243876,0
324385,0
179791,0
374786,0
247013,0
348057,0
409808,0
347154,0
192400,0
280782,0
317176,0
337002,0
184686,0
283534,0
297869,0
261563,0
392217,0
210207,0
435526,0
328152,0
103559,0
173146,0
399986,0
306162,0
337933,0
216430,0
318349,0
327821,0
108723,0
167778,0
159059,0
142300,0
331843,0
295430,0
212417,0
374106,0
213200,0
341232,0
422618,0
160961,0
423390,0
218331,0
113014,0
134311,0
374058,0
329680,0
125627,0
174014,0
404171,0
216476,0
253934,0
327362,0
327192,0
365330,0
232302,0
111993,0
321647,0
256067,0
144462,0
255505,0
360109,0
268974,0
159814,0
277150,0
436303,0
243743,0
131147,0
120247,0
399407,0
442457,0
294274,0
217400,0
342896,0
449930,0
356673,0
100015,0
251693,0
169889,0
321522,0
175742,0
325812,0
132744,0
361045,0
394255,0
246713,0
151700,0
165824,0
428419,0
216165,0
312067,0
401112,0
296255,0
172025,0
232668,0
141520,0
203955,0
194113,0
264736,0
439650,0
156692,0
237391,0
255339,0
299090,0
398988,0
444130,0
319345,0
430873,0
182273,0
326016,0
158450,0
114956,0
346119,0
289699,0
182765,0
328901,0
138925,0
375886,0
323208,0
387057,0
206716,0
273544,0
319978,0
430514,0
136453,0
416111,0
376251,0
244693,0
364570,0
267223,0
387084,0
390057,0
173481,0
210882,0
178778,0
435569,0
158557,0
270086,0
169909,0
287791,0
430237,0
111151,0
346488,0
403462,0
154496,0
375582,0
378972,0
376526,0
191209,0
353006,0
152314,0
173268,0
119878,0
139096,0
358464,0
403787,0
429416,0
323100,0
266454,0
407030,0
216685,0
426023,0
324717,0
366617,0
199244,0
342879,0
319429,0
336348,0
222106,0
348382,0
257228,0
296542,0
234398,0
447604,0
222509,0
228417,0
109585,0
314881,0
419697,0
297566,0
332062,0
107121,0
231197,0
404974,0
455888,0
344562,0
306083,0
195628,0
363721,0
248200,0
158733,0
226768,0
399489,0
192845,0
247610,0
132175,0
382189,0
256444,0
359563,0
435182,0
350432,0
314001,0
261418,0
419215,0
440079,0
414583,0
200790,0
371098,0
202505,0
237864,0
305760,0
319740,0
139380,0
360854,0
161394,0
352556,0
180342,0
253691,0
230288,0
323655,0
351542,0
121216,0
170485,0
120258,0
186270,0
407970,0
429701,0
410292,0
456091,0
417004,0
167749,0
359986,0
253020,0
192285,0
111699,0
238024,0
154125,0
265418,0
433193,0
194440,0
374680,0
318738,0
343075,0
352461,0
162751,0
399931,0
254093,0
424891,0
127270,0
397237,0
112587,0
299301,0
292379,0
131958,0
393982,0
363896,0
290882,0
198268,0
155752,0
373375,0
214426,0
196526,0
441888,0
177595,0
429245,0
375672,0
187594,0
411543,0
354763,0
163668,0
262502,0
155646,0
338632,0
196039,0
343411,0
240098,0
222790,0
321774,0
140313,0
359390,0
320892,0
372595,0
454064,0
312341,0
213557,0
124112,0
120672,0
133580,0
258933,0
232247,0
142744,0
123273,0
389283,0
288824,0
126783,0
218883,0
156489,0
245751,0
116173,0
401299,0
178882,0
442944,0
185886,0
346297,0
165870,0
441109,0
370744,0
121475,0
312604,0
381285,0
346103,0
393954,0
313691,0
354399,0
397418,0
160009,0
380473,0
132778,0
280976,0
321629,0
216897,0
411158,0
358813,0
257272,0
137881,0
404610,0
367130,0
112981,0
137616,0
218028,0
235718,0
129287,0
397514,0
293394,0
355211,0
108247,0
195065,0
433950,0
442350,0
400531,0
274713,0
452895,0
309000,0
177186,0
151144,0
130617,0
292339,0
277774,0
237653,0
174857,0
333019,0
434958,0
133105,0
319197,0
352747,0
280241,0
290275,0
148947,0
197928,0
364588,0
427414,0
191810,0
288370,0
174451,0
125870,0
317575,0
160266,0
169322,0
192666,0
318388,0
391734,0
380109,0
339172,0
143487,0
184157,0
300031,0
299080,0
133288,0
266522,0
260630,0
439679,0
158873,0
331702,0
177540,0
104562,0
366812,0
405994,0
118303,0
262319,0
280829,0
372206,0
136570,0
412258,0
141149,0
325170,0
228630,0
351234,0
131249,0
385285,0
245323,0
163579,0
428265,0
282288,0
276539,0
266551,0
392780,0
156423,0
366104,0
118117,0
426234,0
382931,0
196786,0
418634,0
237888,0
165398,0
251382,0
135371,0
203492,0
213789,0
162551,0
168282,0
256393,0
294783,0
157414,0
250032,0
179580,0
323280,0
404842,0
206532,0
200541,0
302201,0
381565,0
209147,0
401563,0
342426,0
410825,0
343275,0
403769,0
407446,0
115524,0
378656,0
444649,0
393648,0
114304,0
270941,0
447919,0
105114,0
115911,0
129134,0
382584,0
134559,0
204325,0
342551,0
418308,0
379755,0
263156,0
337152,0
100508,0
110029,0
387511,0
107068,0
193276,0
171498,0
414180,0
179468,0
291145,0
438539,0
149441,0
337503,0
370785,0
344141,0
354614,0
176484,0
408298,0
127576,0
402424,0
404060,0
189674,0
402850,0
298209,0
281645,0
432127,0
443962,0
277129,0
136543,0
251211,0
114953,0
119991,0
223025,0
141041,0
345535,0
127371,0
361751,0
133349,0
140866,0
199479,0
271637,0
440322,0
407019,0
222989,0
185309,0
345280,0
295364,0
273483,0
400898,0
221885,0
431659,0
317963,0
152150,0
339113,0
222502,0
370016,0
272497,0
243607,0
359983,0
215567,0
280105,0
380608,0
400446,0
418057,0
401322,0
388662,0
373655,0
433062,0
357836,0
430041,0
344992,0
119801,0
418124,0
197923,0
140626,0
132176,0
225444,0
386769,0
383220,0
367694,0
276163,0
386890,0
141488,0
135569,0
242057,0
298626,0
306986,0
106384,0
261037,0
355416,0
332370,0
263133,0
454989,0
266303,0
377621,0
436436,0
366375,0
203710,0
434710,0
219934,0
344446,0
314100,0
387788,0
151635,0
341981,0
195637,0
416849,0
128754,0
372432,0
121977,0
271987,0
161991,0
366846,0
331380,0
418785,0
159236,0
198494,0
163377,0
314178,0
256895,0
311491,0
427231,0
369058,0
156589,0
427123,0
160374,0
283550,0
109874,0
174253,0
454128,0
132056,0
227552,0
227758,0
309079,0
429480,0
184303,0
262637,0
324466,0
330186,0
211218,0
156417,0
266719,0
447717,0
218999,0
264363,0
123120,0
385843,0
174556,0
252341,0
383163,0
435206,0
170858,0
142213,0
192654,0
414853,0
151277,0
283229,0
379694,0
292484,0
426588,0
327260,0
399638,0
147131,0
308969,0
445235,0
109338,0
329772,0
455404,0
288966,0
241480,0
337678,0
278827,0
199161,0
196684,0
106490,0
263249,0
409997,0
333042,0
229949,0
299703,0
304002,0
234111,0
295145,0
435450,0
316688,0
302218,0
373533,0
378852,0
334410,0
266330,0
332294,0
407191,0
359059,0
380589,0
446927,0
161763,0
152181,0
305244,0
418877,0
315579,0
440403,0
152760,0
180221,0
437720,0
168830,0
250025,0
315115,0
408302,0
135668,0
356736,0
390706,0
295693,0
164524,0
256319,0
321594,0
286281,0
359967,0
113409,0
397039,0
253916,0
321644,0
226717,0
444207,0
253412,0
233092,0
422321,0
384705,0
131341,0
269739,0
311200,0
112526,0
246706,0
248576,0
397411,0
160298,0
401886,0
237644,0
193294,0
370008,0
314904,0
212650,0
218482,0
144026,0
141011,0
210988,0
366524,0
314781,0
159326,0
193231,0
315523,0
386637,0
178485,0
373546,0
347310,0
450946,0
104011,0
397150,0
400408,0
356859,0
356122,0
453935,0
195042,0
277317,0
151611,0
296257,0
150391,0
274404,0
374706,0
273491,0
393024,0
320450,0
136501,0
108152,0
216979,0
377471,0
285968,0
204431,0
294231,0
384780,0
168450,0
112183,0
401193,0
234191,0
281200,0
103424,0
334823,0
427499,0
292341,0
233934,0
207438,0
284974,0
405011,0
118812,0
220041,0
381973,0
444645,0
166893,0
319681,0
240804,0
212515,0
172199,0
284756,0
128756,0
217830,0
452874,0
160058,0
229919,0
203437,0
448912,0
216149,0
349358,0
200847,0
400922,0
409849,0
344405,0
167641,0
214381,0
197458,0
412672,0
382333,0
291351,0
112754,0
142886,0
250568,0
251045,0
335131,0
150315,0
126455,0
165954,0
315202,0
276661,0
441551,0
246183,0
423420,0
309736,0
411479,0
277212,0
382716,0
320919,0
273522,0
197376,0
363205,0
222838,0
120513,0
128029,0
119963,0
437939,0
321832,0
284016,0
336197,0
241504,0
241491,0
411582,0
150419,0
240941,0
195881,0
204136,0
170368,0
382249,0
373653,0
335772,0
245485,0
107412,0
303153,0
224107,0
298508,0
150774,0
213298,0
352895,0
274638,0
452465,0
363170,0
132137,0
123315,0
136688,0
371560,0
154670,0
169757,0
250489,0
144697,0
105686,0
258206,0
448371,0
376152,0
401873,0
138826,0
451362,0
109163,0
335043,0
218173,0
110301,0
418137,0
191436,0
166019,0
371846,0
368141,0
442759,0
424367,0
450596,0
173223,0
174494,0
315310,0
358295,0
283712,0
238779,0
219157,0
129001,0
346549,0
116475,0
211908,0
248460,0
387613,0
218877,0
217542,0
149193,0
263920,0
433982,0
219142,0
301058,0
179284,0
414120,0
305327,0
101043,0
102345,0
375389,0
183112,0
357155,0
104985,0
320016,0
124404,0
384698,0
289720,0
307327,0
237839,0
213355,0
258094,0
397596,0
212578,0
425548,0
119172,0
335190,0
425776,0
113097,0
130590,0
289418,0
419676,0
256514,0
209474,0
182160,0
155986,0
366161,0
206753,0
326614,0
299307,0
284652,0
264297,0
437560,0
285285,0
282530,0
442446,0
455153,0
437685,0
177216,0
350472,0
437015,0
144892,0
285949,0
378272,0
337867,0
241689,0
258667,0
376929,0
224179,0
452253,0
125109,0
425256,0
435012,0
310308,0
210099,0
455921,0
328165,0
233621,0
228048,0
292658,0
128435,0
274785,0
167350,0
446796,0
215123,0
224015,0
429132,0
146873,0
120094,0
332247,0
358109,0
168692,0
326977,0
298725,0
410001,0
451381,0
140028,0
305171,0
418503,0
155662,0
288788,0
155259,0
372006,0
302915,0
186187,0
130534,0
148098,0
219489,0
271919,0
166576,0
367120,0
270069,0
247344,0
276934,0
200906,0
402546,0
192165,0
122887,0
229794,0
187485,0
307260,0
291463,0
395609,0
411832,0
282966,0
456023,0
319291,0
445707,0
221436,0
107919,0
308520,0
358963,0
448705,0
276619,0
379273,0
443115,0
256779,0
308578,0
306381,0
149762,0
442512,0
434743,0
449953,0
303841,0
139751,0
446265,0
337900,0
202934,0
414360,0
380402,0
176412,0
362610,0
145093,0
360736,0
362600,0
176362,0
113685,0
148296,0
156195,0
121164,0
319279,0
412288,0
272710,0
386192,0
318157,0
187676,0
370307,0
102507,0
290028,0
273317,0
335040,0
126271,0
367069,0
449268,0
411318,0
134366,0
330642,0
159602,0
292808,0
270126,0
180004,0
195370,0
147501,0
437895,0
357545,0
445363,0
146157,0
198190,0
449182,0
215914,0
131662,0
348543,0
246659,0
156893,0
130447,0
358578,0
137098,0
252402,0
107333,0
394932,0
134272,0
113010,0
408511,0
150756,0
369900,0
280851,0
290328,0
212314,0
228963,0
423295,0
364175,0
141262,0
176993,0
434363,0
454425,0
154390,0
448295,0
305436,0
351100,0
194223,0
456044,0
155320,0
358206,0
388478,0
120883,0
429671,0
262978,0
384540,0
426219,0
236197,0
208440,0
138753,0
199990,0
150477,0
163712,0
238059,0
116288,0
273710,0
405230,0
234867,0
188238,0
283780,0
433645,0
370201,0
398229,0
138118,0
139135,0
410545,0
344493,0
315435,0
342009,0
426477,0
407156,0
456214,0
380958,0
154355,0
139437,0
353430,0
118630,0
206458,0
159094,0
143790,0
296340,0
406597,0
351809,0
449909,0
424304,0
129095,0
449272,0
448726,0
250994,0
335825,0
224023,0
143182,0
200088,0
243122,0
379353,0
319963,0
266586,0
231844,0
188509,0
405297,0
178801,0
194180,0
352885,0
162423,0
369402,0
258290,0
436746,0
138673,0
357736,0
179971,0
439307,0
296439,0
276666,0
270855,0
111661,0
196662,0
338946,0
319721,0
405943,0
229525,0
162768,0
406895,0
399886,0
230425,0
258921,0
160038,0
307065,0
303677,0
432868,0
301576,0
206023,0
198823,0
443937,0
363030,0
164745,0
441810,0
164872,0
265542,0
426014,0
189389,0
330530,0
166185,0
113015,0
232815,0
188100,0
226570,0
201408,0
398437,0
187832,0
434893,0
200280,0
447258,0
186201,0
353628,0
372717,0
264236,0
137150,0
431075,0
246172,0
433033,0
207884,0
438439,0
388618,0
251663,0
179502,0
413031,0
373265,0
235615,0
289006,0
444250,0
210524,0
186233,0
216169,0
175657,0
257598,0
446693,0
120279,0
111481,0
171053,0
237771,0
248562,0
153026,0
249405,0
397393,0
137542,0
418506,0
442365,0
106650,0
444964,0
209792,0
361066,0
146359,0
326202,0
354400,0
136086,0
456131,0
353058,0
278582,0
170002,0
142933,0
324085,0
389189,0
273320,0
448562,0
391105,0
272465,0
282093,0
208237,0
224341,0
142451,0
236195,0
414736,0
195732,0
394786,0
362480,0
432046,0
239087,0
414397,0
172706,0
119598,0
164408,0
350772,0
312109,0
345229,0
123811,0
452034,0
165718,0
303281,0
258572,0
373569,0
324355,0
230347,0
172202,0
249215,0
102339,0
395310,0
271196,0
443736,0
223504,0
408940,0
242775,0
171015,0
356186,0
204024,0
363247,0
329259,0
370636,0
330720,0
198277,0
123427,0
129260,0
451312,0
327655,0
223395,0
164155,0
253138,0
400372,0
364931,0
259253,0
170387,0
416727,0
289188,0
324159,0
396225,0
103938,0
313548,0
115856,0
345965,0
419137,0
312387,0
272282,0
113252,0
238768,0
388750,0
356217,0
343475,0
396680,0
216002,0
351648,0
245791,0
184246,0
308473,0
315465,0
250076,0
198435,0
307891,0
142096,0
241934,0
133148,0
242780,0
308440,0
254873,0
454435,0
212548,0
167165,0
422461,0
138358,0
246313,0
256271,0
358083,0
166721,0
381887,0
411221,0
404446,0
223491,0
281389,0
149962,0
132820,0
369137,0
257859,0
159822,0
333609,0
237388,0
109558,0
443977,0
375738,0
341770,0
386541,0
345959,0
287336,0
201735,0
375398,0
131400,0
395879,0
205637,0
382510,0
304988,0
235658,0
108697,0
360980,0
126768,0
170506,0
333478,0
409717,0
264176,0
312853,0
429074,0
206598,0
202077,0
412365,0
248341,0
390964,0
243315,0
337465,0
179642,0
447681,0
361379,0
189961,0
331882,0
208083,0
167472,0
220167,0
189044,0
334108,0
425907,0
320650,0
353459,0
298160,0
342982,0
346363,0
130643,0
119135,0
406847,0
367878,0
163086,0
209716,0
376613,0
176919,0
431638,0
180701,0
381892,0
342445,0
417928,0
232433,0
378537,0
344509,0
255820,0
321136,0
312573,0
394754,0
187040,0
268054,0
377351,0
422052,0
329691,0
266658,0
378539,0
229147,0
322417,0
356226,0
446171,0
440203,0
259335,0
316197,0
187555,0
158174,0
401644,0
438789,0
440644,0
284720,0
275093,0
437318,0
154963,0
377409,0
115882,0
179209,0
231783,0
134820,0
272452,0
387796,0
226158,0
403046,0
387795,0
277444,0
131456,0
315280,0
295193,0
325665,0
134184,0
343877,0
335209,0
380650,0
260152,0
346800,0
329878,0
418440,0
394045,0
295861,0
445900,0
432775,0
430356,0
414495,0
119195,0
261083,0
337736,0
281499,0
293089,0
424661,0
379766,0
112276,0
301048,0
232069,0
263183,0
261384,0
356875,0
104836,0
185541,0
124787,0
218566,0
227282,0
122331,0
446496,0
382630,0
442830,0
111797,0
157323,0
216327,0
346915,0
228827,0
177614,0
231729,0
296073,0
146249,0
354440,0
153856,0
190143,0
421209,0
442705,0
436704,0
180093,0
251524,0
106905,0
320579,0
171428,0
437518,0
235846,0
386183,0
342234,0
303308,0
165392,0
240056,0
188353,0
442254,0
209086,0
166362,0
390671,0
435575,0
170795,0
313868,0
345945,0
419640,0
186439,0
200573,0
304830,0
453731,0
272559,0
417543,0
266167,0
216266,0
366228,0
351272,0
443190,0
412142,0
313349,0
354756,0
215450,0
345678,0
331880,0
182902,0
292121,0
426740,0
296894,0
253246,0
429151,0
183831,0
319754,0
187505,0
117682,0
188444,0
146830,0
265166,0
286913,0
251457,0
452270,0
262108,0
104496,0
180264,0
238212,0
207446,0
337255,0
216452,0
430128,0
430971,0
263226,0
394299,0
327293,0
119188,0
103639,0
360923,0
136644,0
244040,0
158216,0
207140,0
130656,0
398744,0
187113,0
148178,0
360891,0
343884,0
451377,0
282185,0
270392,0
395467,0
380769,0
133529,0
454543,0
428364,0
182563,0
131066,0
336972,0
351290,0
214750,0
273509,0
445939,0
148018,0
196148,0
389546,0
333271,0
253245,0
203544,0
222951,0
240344,0
180324,0
122016,0
344596,0
443687,0
307115,0
204721,0
139381,0
426010,0
397442,0
126659,0
258150,0
181515,0
158123,0
340458,0
379617,0
426537,0
324594,0
283558,0
300423,0
123609,0
246065,0
116450,0
239932,0
322060,0
245531,0
417155,0
225174,0
322444,0
356858,0
215987,0
320617,0
119393,0
338986,0
313797,0
385042,0
430013,0
108600,0
160331,0
397280,0
215648,0
182540,0
373992,0
424288,0
186902,0
446514,0
330428,0
202855,0
151724,0
318856,0
126604,0
241179,0
130184,0
356892,0
240055,0
167933,0
304623,0
209817,0
286025,0
262431,0
114574,0
369208,0
402408,0
154913,0
276594,0
402793,0
439244,0
220744,0
198259,0
179792,0
428009,0
106865,0
455196,0
429350,0
435661,0
258388,0
246747,0
358770,0
287211,0
448999,0
367472,0
332458,0
454335,0
200379,0
446012,0
300114,0
291902,0
336349,0
157545,0
102957,0
327770,0
441386,0
452041,0
177152,0
407642,0
192851,0
171377,0
161022,0
153740,0
209342,0
188164,0
233969,0
430685,0
374137,0
265197,0
141080,0
339921,0
180802,0
134753,0
140818,0
208203,0
229216,0
286751,0
147937,0
423244,0
165306,0
180426,0
422170,0
101615,0
139418,0
173028,0
